"No.","Time","Source","Destination","Protocol","Length","Info"
"703","20.849630","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#35] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=265619"
"704","20.849648","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#36] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=267029"
"705","20.849664","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#37] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=268439"
"706","20.849683","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#38] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=269849"
"707","20.858847","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"708","20.858847","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"709","20.858847","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"710","20.858847","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"711","20.858847","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=275489 Ack=9499 Win=64128 Len=1410"
"712","20.858847","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"713","20.858847","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"714","20.858847","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"715","20.858847","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"716","20.858847","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"717","20.858847","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"718","20.858847","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"719","20.858847","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"720","20.858847","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"721","20.858847","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"722","20.858847","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"723","20.858847","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"724","20.858847","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"725","20.858847","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"726","20.858847","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"727","20.858847","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"728","20.858847","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"729","20.858847","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"730","20.858847","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [PSH, ACK] Seq=302279 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"731","20.858847","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=303689 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"732","20.858847","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [PSH, ACK] Seq=305099 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"733","20.858847","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=306509 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"734","20.858847","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [PSH, ACK] Seq=307919 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"735","20.858847","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=309329 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"736","20.858847","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [PSH, ACK] Seq=310739 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"737","20.859042","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#39] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=271259"
"738","20.859117","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#40] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=272669"
"739","20.859134","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#41] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=274079"
"740","20.859151","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#42] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=275489"
"741","20.859184","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#43] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=276899"
"742","20.859212","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#44] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=278309"
"743","20.859230","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#45] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=279719"
"744","20.859246","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#46] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=281129"
"745","20.859265","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#47] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=282539"
"746","20.859282","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#48] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=283949"
"747","20.859299","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#49] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=285359"
"748","20.859317","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#50] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=286769"
"749","20.859335","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#51] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=288179"
"750","20.859352","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#52] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=289589"
"751","20.859369","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#53] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=290999"
"752","20.859389","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#54] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=292409"
"753","20.859407","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#55] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=293819"
"754","20.859456","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#56] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=295229"
"755","20.859474","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#57] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=296639"
"756","20.859492","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#58] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=298049"
"757","20.859509","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#59] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=299459"
"758","20.859527","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#60] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=300869"
"759","20.859544","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#61] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=302279"
"760","20.859564","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#62] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=303689"
"761","20.859581","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#63] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=305099"
"762","20.859602","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#64] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=306509"
"763","20.859621","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#65] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=307919"
"764","20.859641","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#66] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=309329"
"765","20.859656","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#67] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=310739"
"766","20.859672","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#68] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=312149"
"767","20.868741","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=312149 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"768","20.868741","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [PSH, ACK] Seq=313559 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"769","20.868741","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=314969 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"770","20.868741","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [PSH, ACK] Seq=316379 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"771","20.868741","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=317789 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"772","20.868741","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [PSH, ACK] Seq=319199 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"773","20.868741","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=320609 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"774","20.868741","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [PSH, ACK] Seq=322019 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"775","20.868741","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=323429 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"776","20.868741","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [PSH, ACK] Seq=324839 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"777","20.868741","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=326249 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"778","20.868741","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [PSH, ACK] Seq=327659 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"779","20.868741","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=329069 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"780","20.868741","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [PSH, ACK] Seq=330479 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"781","20.868741","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=331889 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"782","20.868741","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [PSH, ACK] Seq=333299 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"783","20.868741","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=334709 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"784","20.868741","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [PSH, ACK] Seq=336119 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"785","20.868741","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=337529 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"786","20.868741","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [PSH, ACK] Seq=338939 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"787","20.868741","20.71.64.65","192.168.1.132","TLSv1.2","1464","Change Cipher Spec, Ignored Unknown Record"
"788","20.868741","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"789","20.868741","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"790","20.868741","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"791","20.868741","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"792","20.868741","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"793","20.868877","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#69] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=313559"
"794","20.868931","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#70] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=314969"
"795","20.868949","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#71] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=316379"
"796","20.868968","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#72] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=317789"
"797","20.868987","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#73] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=319199"
"798","20.869007","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#74] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=320609"
"799","20.869025","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#75] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=322019"
"800","20.869047","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#76] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=323429"
"801","20.869069","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#77] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=324839"
"802","20.869105","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#78] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=326249"
"803","20.869124","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#79] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=327659"
"804","20.869144","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#80] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=329069"
"805","20.869171","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#81] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=330479"
"806","20.869195","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#82] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=331889"
"807","20.869218","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#83] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=333299"
"808","20.869240","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#84] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=334709"
"809","20.869260","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#85] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=336119"
"810","20.869285","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#86] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=337529"
"811","20.869311","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#87] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=338939"
"812","20.869331","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#88] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=340349"
"813","20.869350","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#89] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=341759"
"814","20.869371","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#90] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=343169"
"815","20.869392","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#91] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=344579"
"816","20.869424","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#92] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=345989"
"817","20.869449","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#93] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=347399"
"818","20.869467","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#94] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=348809"
"819","20.879083","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"820","20.879083","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"821","20.879083","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"822","20.879083","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"823","20.879083","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"824","20.879083","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"825","20.879083","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"826","20.879083","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"827","20.879083","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"828","20.879083","20.71.64.65","192.168.1.132","TLSv1.2","1464","Ignored Unknown Record"
"829","20.879083","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=362909 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"830","20.879083","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [PSH, ACK] Seq=364319 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"831","20.879083","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=365729 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"832","20.879083","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [PSH, ACK] Seq=367139 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"833","20.879083","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=368549 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"834","20.879083","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [PSH, ACK] Seq=369959 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"835","20.879083","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=371369 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"836","20.879083","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [PSH, ACK] Seq=372779 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"837","20.879222","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#95] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=350219"
"838","20.879284","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#96] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=351629"
"839","20.879303","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#97] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=353039"
"840","20.879367","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#98] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=354449"
"841","20.879384","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#99] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=355859"
"842","20.879400","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#100] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=357269"
"843","20.879423","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#101] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=358679"
"844","20.879439","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#102] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=360089"
"845","20.879456","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#103] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=361499"
"846","20.879473","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#104] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=362909"
"847","20.879490","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#105] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=364319"
"848","20.879506","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#106] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=365729"
"849","20.879526","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#107] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=367139"
"850","20.879555","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#108] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=368549"
"851","20.879575","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#109] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=369959"
"852","20.879603","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#110] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=371369"
"853","20.879624","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#111] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=372779"
"854","20.879646","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#112] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=374189"
"855","20.880004","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=374189 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"856","20.880004","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [PSH, ACK] Seq=375599 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"857","20.880004","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=377009 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"858","20.880004","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [PSH, ACK] Seq=378419 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"859","20.880048","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#113] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=375599"
"860","20.880094","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#114] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=377009"
"861","20.880118","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#115] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=378419"
"862","20.880139","192.168.1.132","20.71.64.65","TCP","66","[TCP Dup ACK 629#116] 31956  >  443 [ACK] Seq=9499 Ack=193709 Win=262144 Len=0 SLE=216269 SRE=379829"
"863","20.889420","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=379829 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"864","20.889420","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [PSH, ACK] Seq=381239 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"865","20.889420","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=382649 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"866","20.889420","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [PSH, ACK] Seq=384059 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"867","20.889420","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [ACK] Seq=385469 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
"868","20.889420","20.71.64.65","192.168.1.132","TCP","1464","443  >  31956 [PSH, ACK] Seq=386879 Ack=9499 Win=64128 Len=1410 [TCP segment of a reassembled PDU]"
